bin	17,5	bin	18	bin	18,5	bin	19
592	0	592	0	592	0	592	0
593	0	593	0	593	0	593	0
594	0	594	0	594	0	594	0
595	0	595	0	595	0	595	0
596	0	596	0	596	0	596	0
597	0	597	0	597	0	597	0
598	0	598	0	598	0	598	0
599	0	599	0	599	0	599	0
600	0	600	0	600	0	600	0
601	0	601	0	601	0	601	0
602	0	602	0	602	0	602	0
603	0	603	0	603	0	603	0
604	0	604	0	604	0	604	0
605	0	605	0	605	0	605	0
606	0	606	0	606	0	606	0
607	0	607	0	607	0	607	0
608	0	608	0	608	0	608	0
609	0	609	0	609	0	609	0
610	0	610	0	610	0	610	0
611	0	611	0	611	0	611	0
612	0	612	0	612	0	612	0
613	1	613	0	613	0	613	0
614	0	614	0	614	0	614	0
615	0	615	0	615	0	615	0
616	0	616	0	616	0	616	0
617	0	617	0	617	0	617	0
618	0	618	0	618	0	618	0
619	0	619	0	619	0	619	0
620	1	620	0	620	0	620	0
621	1	621	0	621	0	621	0
622	1	622	0	622	0	622	0
623	0	623	0	623	0	623	0
624	1	624	0	624	0	624	0
625	1	625	0	625	0	625	0
626	0	626	0	626	0	626	0
627	1	627	0	627	0	627	0
628	2	628	0	628	0	628	0
629	2	629	0	629	0	629	0
630	5	630	0	630	0	630	0
631	5	631	0	631	0	631	0
632	3	632	0	632	0	632	0
633	3	633	0	633	0	633	0
634	4	634	0	634	0	634	0
635	1	635	0	635	0	635	0
636	0	636	0	636	0	636	0
637	7	637	0	637	0	637	0
638	4	638	0	638	0	638	0
639	6	639	0	639	0	639	0
640	8	640	0	640	0	640	0
641	3	641	0	641	0	641	0
642	5	642	0	642	0	642	0
643	13	643	0	643	0	643	0
644	9	644	0	644	0	644	0
645	2	645	0	645	0	645	0
646	7	646	0	646	0	646	0
647	13	647	0	647	0	647	0
648	18	648	0	648	0	648	0
649	8	649	2	649	0	649	0
650	10	650	0	650	0	650	0
651	11	651	1	651	0	651	0
652	17	652	0	652	0	652	0
653	17	653	0	653	0	653	0
654	18	654	0	654	0	654	0
655	10	655	0	655	0	655	0
656	19	656	1	656	0	656	0
657	11	657	1	657	0	657	0
658	19	658	1	658	0	658	0
659	16	659	2	659	0	659	0
660	29	660	2	660	0	660	0
661	21	661	3	661	0	661	0
662	22	662	3	662	0	662	0
663	18	663	4	663	0	663	0
664	26	664	0	664	0	664	0
665	23	665	3	665	0	665	0
666	24	666	2	666	0	666	0
667	30	667	4	667	0	667	0
668	26	668	5	668	0	668	0
669	21	669	5	669	0	669	0
670	20	670	5	670	0	670	0
671	31	671	4	671	0	671	0
672	22	672	3	672	0	672	0
673	24	673	8	673	0	673	0
674	24	674	10	674	0	674	0
675	37	675	9	675	0	675	0
676	33	676	8	676	0	676	0
677	30	677	8	677	0	677	0
678	23	678	10	678	0	678	0
679	25	679	15	679	0	679	0
680	34	680	13	680	0	680	0
681	28	681	5	681	0	681	0
682	32	682	9	682	0	682	0
683	37	683	15	683	2	683	0
684	34	684	14	684	1	684	0
685	36	685	13	685	0	685	0
686	35	686	29	686	1	686	0
687	29	687	18	687	0	687	0
688	36	688	25	688	2	688	0
689	28	689	19	689	1	689	0
690	34	690	12	690	1	690	0
691	26	691	20	691	2	691	0
692	33	692	24	692	3	692	0
693	46	693	23	693	1	693	0
694	34	694	21	694	3	694	0
695	38	695	21	695	4	695	0
696	37	696	23	696	4	696	0
697	32	697	15	697	6	697	0
698	41	698	25	698	2	698	0
699	38	699	24	699	4	699	0
700	33	700	23	700	6	700	1
701	35	701	23	701	7	701	0
702	37	702	30	702	6	702	0
703	41	703	20	703	9	703	0
704	45	704	31	704	8	704	0
705	36	705	37	705	10	705	1
706	35	706	39	706	8	706	0
707	37	707	23	707	6	707	0
708	38	708	31	708	8	708	0
709	30	709	30	709	8	709	0
710	34	710	31	710	13	710	0
711	47	711	34	711	9	711	1
712	38	712	23	712	18	712	0
713	33	713	33	713	14	713	0
714	31	714	34	714	13	714	0
715	30	715	41	715	17	715	1
716	38	716	35	716	8	716	0
717	43	717	37	717	20	717	2
718	32	718	37	718	19	718	1
719	39	719	31	719	19	719	1
720	31	720	25	720	23	720	1
721	31	721	47	721	23	721	0
722	38	722	38	722	18	722	1
723	39	723	43	723	27	723	1
724	28	724	37	724	18	724	1
725	26	725	35	725	27	725	3
726	40	726	46	726	27	726	4
727	29	727	28	727	26	727	3
728	28	728	37	728	18	728	4
729	29	729	36	729	30	729	7
730	38	730	36	730	23	730	7
731	23	731	32	731	23	731	6
732	27	732	46	732	34	732	7
733	25	733	38	733	33	733	7
734	30	734	29	734	33	734	8
735	33	735	38	735	27	735	8
736	38	736	31	736	31	736	8
737	21	737	33	737	35	737	7
738	28	738	33	738	25	738	9
739	26	739	46	739	36	739	15
740	33	740	37	740	33	740	8
741	40	741	38	741	30	741	16
742	25	742	37	742	31	742	6
743	27	743	24	743	35	743	14
744	30	744	46	744	34	744	10
745	39	745	39	745	31	745	14
746	33	746	37	746	38	746	18
747	28	747	39	747	35	747	15
748	21	748	39	748	27	748	19
749	29	749	30	749	36	749	21
750	32	750	37	750	50	750	17
751	18	751	42	751	43	751	14
752	28	752	28	752	36	752	21
753	19	753	28	753	41	753	25
754	25	754	30	754	22	754	23
755	25	755	34	755	44	755	28
756	23	756	40	756	39	756	27
757	21	757	25	757	39	757	26
758	26	758	38	758	37	758	17
759	24	759	38	759	32	759	31
760	19	760	37	760	48	760	23
761	23	761	39	761	38	761	26
762	20	762	29	762	45	762	28
763	22	763	32	763	35	763	23
764	19	764	36	764	38	764	28
765	22	765	30	765	38	765	29
766	27	766	29	766	39	766	29
767	15	767	30	767	30	767	26
768	19	768	26	768	40	768	37
769	28	769	36	769	46	769	41
770	15	770	33	770	40	770	49
771	18	771	22	771	39	771	31
772	20	772	28	772	37	772	40
773	23	773	34	773	39	773	32
774	15	774	26	774	41	774	34
775	16	775	29	775	27	775	43
776	21	776	23	776	37	776	42
777	19	777	27	777	33	777	40
778	22	778	27	778	28	778	36
779	26	779	24	779	52	779	38
780	13	780	31	780	46	780	38
781	15	781	26	781	28	781	26
782	20	782	26	782	28	782	40
783	19	783	27	783	40	783	31
784	19	784	22	784	39	784	44
785	15	785	20	785	36	785	45
786	16	786	24	786	39	786	37
787	16	787	24	787	27	787	42
788	22	788	27	788	26	788	30
789	9	789	20	789	35	789	36
790	11	790	18	790	33	790	23
791	15	791	20	791	28	791	38
792	15	792	37	792	25	792	33
793	15	793	22	793	45	793	34
794	19	794	24	794	24	794	42
795	16	795	29	795	26	795	41
796	14	796	21	796	32	796	32
797	18	797	24	797	37	797	33
798	13	798	28	798	28	798	42
799	10	799	19	799	26	799	35
800	22	800	25	800	24	800	40
801	9	801	17	801	28	801	31
802	14	802	14	802	28	802	39
803	18	803	12	803	36	803	38
804	15	804	15	804	33	804	37
805	13	805	13	805	37	805	39
806	11	806	17	806	24	806	30
807	17	807	21	807	26	807	39
808	10	808	17	808	24	808	39
809	11	809	14	809	33	809	35
810	13	810	24	810	19	810	41
811	10	811	15	811	27	811	56
812	14	812	20	812	30	812	36
813	8	813	16	813	17	813	41
814	11	814	20	814	38	814	44
815	11	815	11	815	35	815	34
816	11	816	18	816	29	816	25
817	14	817	20	817	27	817	30
818	8	818	16	818	31	818	35
819	10	819	14	819	24	819	33
820	6	820	13	820	22	820	37
821	11	821	15	821	21	821	39
822	12	822	12	822	19	822	28
823	13	823	9	823	24	823	35
824	6	824	21	824	23	824	37
825	9	825	15	825	21	825	33
826	11	826	16	826	26	826	27
827	12	827	11	827	30	827	31
828	8	828	8	828	15	828	37
829	12	829	17	829	28	829	35
830	10	830	17	830	25	830	32
831	7	831	16	831	32	831	38
832	8	832	17	832	19	832	34
833	9	833	13	833	20	833	29
834	8	834	18	834	18	834	29
835	8	835	15	835	18	835	32
836	7	836	18	836	13	836	23
837	9	837	8	837	21	837	22
838	9	838	9	838	15	838	31
839	8	839	10	839	15	839	31
840	5	840	16	840	19	840	33
841	7	841	14	841	15	841	25
842	9	842	11	842	20	842	31
843	8	843	8	843	11	843	29
844	10	844	10	844	22	844	31
845	8	845	16	845	23	845	31
846	7	846	12	846	21	846	35
847	4	847	12	847	7	847	25
848	8	848	16	848	9	848	25
849	9	849	6	849	10	849	24
850	3	850	11	850	16	850	23
851	5	851	9	851	20	851	18
852	6	852	6	852	15	852	29
853	6	853	6	853	18	853	22
854	9	854	12	854	16	854	18
855	7	855	12	855	7	855	19
856	8	856	14	856	15	856	23
857	7	857	7	857	17	857	24
858	4	858	10	858	16	858	19
859	3	859	4	859	12	859	17
860	4	860	11	860	12	860	16
861	2	861	8	861	17	861	23
862	3	862	8	862	10	862	16
863	3	863	14	863	8	863	31
864	6	864	12	864	20	864	15
865	4	865	1	865	18	865	14
866	3	866	8	866	9	866	18
867	9	867	11	867	9	867	26
868	4	868	11	868	14	868	22
869	4	869	5	869	6	869	21
870	7	870	4	870	11	870	16
871	3	871	5	871	15	871	17
872	7	872	5	872	7	872	20
873	6	873	12	873	11	873	23
874	1	874	11	874	10	874	20
875	7	875	11	875	11	875	18
876	6	876	6	876	11	876	19
877	2	877	10	877	11	877	14
878	7	878	9	878	12	878	21
879	4	879	4	879	6	879	16
880	5	880	6	880	6	880	9
881	4	881	9	881	8	881	17
882	4	882	6	882	9	882	20
883	4	883	4	883	4	883	12
884	2	884	1	884	12	884	17
885	5	885	10	885	7	885	9
886	5	886	9	886	7	886	15
887	3	887	4	887	11	887	17
888	4	888	5	888	5	888	14
889	6	889	5	889	7	889	13
890	1	890	5	890	4	890	9
891	2	891	4	891	15	891	15
892	2	892	6	892	11	892	9
893	0	893	1	893	8	893	16
894	2	894	7	894	6	894	17
895	4	895	7	895	8	895	11
896	4	896	4	896	10	896	10
897	4	897	8	897	3	897	3
898	4	898	4	898	6	898	16
899	3	899	5	899	5	899	9
900	0	900	5	900	9	900	14
901	1	901	6	901	8	901	17
902	4	902	5	902	12	902	13
903	4	903	4	903	5	903	11
904	3	904	3	904	3	904	12
905	1	905	7	905	10	905	15
906	4	906	2	906	9	906	10
907	3	907	7	907	8	907	9
908	3	908	1	908	7	908	6
909	6	909	4	909	5	909	10
910	0	910	4	910	5	910	12
911	3	911	4	911	4	911	7
912	5	912	2	912	3	912	10
913	4	913	3	913	5	913	7
914	1	914	3	914	4	914	12
915	3	915	4	915	7	915	7
916	2	916	0	916	4	916	10
917	4	917	3	917	1	917	7
918	2	918	6	918	7	918	11
919	4	919	2	919	7	919	8
920	4	920	2	920	5	920	4
921	3	921	4	921	3	921	3
922	3	922	2	922	8	922	7
923	2	923	2	923	2	923	3
924	3	924	5	924	5	924	9
925	2	925	5	925	6	925	10
926	4	926	2	926	2	926	9
927	3	927	1	927	2	927	12
928	1	928	3	928	6	928	7
929	1	929	2	929	9	929	6
930	1	930	2	930	9	930	4
931	2	931	0	931	6	931	11
932	3	932	2	932	3	932	3
933	2	933	5	933	1	933	8
934	1	934	2	934	5	934	9
935	2	935	4	935	2	935	2
936	0	936	2	936	2	936	6
937	3	937	8	937	1	937	9
938	1	938	5	938	3	938	4
939	2	939	0	939	6	939	4
940	0	940	1	940	4	940	6
941	1	941	2	941	6	941	2
942	3	942	1	942	2	942	4
943	0	943	3	943	1	943	3
944	3	944	1	944	3	944	7
945	0	945	1	945	1	945	4
946	0	946	3	946	2	946	3
947	1	947	2	947	6	947	6
948	2	948	0	948	3	948	6
949	2	949	1	949	1	949	2
950	2	950	1	950	2	950	5
951	2	951	1	951	2	951	4
952	1	952	2	952	4	952	3
953	0	953	1	953	3	953	7
954	2	954	3	954	3	954	0
955	1	955	0	955	4	955	3
956	0	956	2	956	0	956	2
957	1	957	2	957	3	957	4
958	3	958	0	958	0	958	4
959	0	959	1	959	2	959	0
960	0	960	2	960	0	960	3
961	1	961	1	961	3	961	7
962	0	962	1	962	2	962	5
963	2	963	0	963	4	963	2
964	0	964	3	964	2	964	3
965	0	965	3	965	7	965	4
966	2	966	0	966	1	966	1
967	3	967	4	967	0	967	2
968	0	968	2	968	0	968	6
969	1	969	2	969	2	969	4
970	0	970	2	970	3	970	1
971	0	971	0	971	1	971	5
972	0	972	0	972	3	972	2
973	0	973	2	973	2	973	5
974	1	974	3	974	1	974	1
975	1	975	2	975	1	975	1
976	0	976	2	976	1	976	3
977	0	977	1	977	1	977	2
978	0	978	1	978	1	978	6
979	0	979	0	979	1	979	1
980	1	980	0	980	1	980	4
981	1	981	0	981	1	981	4
982	0	982	3	982	1	982	2
983	0	983	1	983	4	983	0
984	1	984	0	984	2	984	3
985	1	985	1	985	6	985	1
986	1	986	1	986	0	986	3
987	1	987	0	987	0	987	1
988	0	988	1	988	3	988	0
989	0	989	0	989	0	989	1
990	0	990	0	990	1	990	1
991	1	991	2	991	3	991	3
992	2	992	2	992	1	992	0
993	1	993	0	993	1	993	1
994	2	994	3	994	2	994	0
995	0	995	0	995	0	995	0
996	2	996	0	996	2	996	2
997	0	997	1	997	1	997	1
998	0	998	0	998	0	998	1
999	0	999	0	999	0	999	3
1000	1	1000	1	1000	0	1000	0
1001	0	1001	0	1001	2	1001	3
1002	0	1002	2	1002	2	1002	1
1003	0	1003	0	1003	0	1003	2
1004	0	1004	1	1004	0	1004	1
1005	2	1005	0	1005	1	1005	0
1006	1	1006	1	1006	0	1006	0
1007	0	1007	0	1007	1	1007	0
1008	0	1008	2	1008	2	1008	0
1009	0	1009	1	1009	1	1009	1
1010	1	1010	1	1010	2	1010	0
1011	2	1011	0	1011	1	1011	0
1012	0	1012	0	1012	2	1012	0
1013	0	1013	1	1013	0	1013	2
1014	0	1014	0	1014	1	1014	1
1015	0	1015	1	1015	1	1015	2
1016	1	1016	1	1016	0	1016	1
1017	0	1017	0	1017	0	1017	2
1018	1	1018	0	1018	0	1018	4
1019	1	1019	0	1019	3	1019	2
1020	1	1020	1	1020	0	1020	1
1021	0	1021	0	1021	1	1021	0
1022	1	1022	1	1022	0	1022	3
1023	1	1023	1	1023	1	1023	1
1024	0	1024	1	1024	0	1024	1
1025	0	1025	2	1025	0	1025	2
1026	0	1026	1	1026	0	1026	1
1027	0	1027	1	1027	1	1027	2
1028	1	1028	0	1028	0	1028	0
1029	0	1029	0	1029	0	1029	0
1030	0	1030	0	1030	1	1030	1
1031	0	1031	0	1031	1	1031	1
1032	0	1032	0	1032	2	1032	2
1033	1	1033	0	1033	0	1033	1
1034	1	1034	2	1034	0	1034	0
1035	0	1035	0	1035	0	1035	0
1036	1	1036	0	1036	0	1036	1
1037	0	1037	0	1037	2	1037	2
1038	0	1038	0	1038	0	1038	0
1039	0	1039	0	1039	0	1039	0
1040	1	1040	1	1040	1	1040	1
1041	0	1041	1	1041	0	1041	0
1042	1	1042	0	1042	2	1042	1
1043	0	1043	0	1043	1	1043	0
1044	0	1044	1	1044	1	1044	0
1045	0	1045	1	1045	2	1045	1
1046	1	1046	0	1046	1	1046	0
1047	0	1047	0	1047	1	1047	2
1048	0	1048	0	1048	0	1048	1
1049	0	1049	0	1049	0	1049	1
1050	0	1050	0	1050	0	1050	1
1051	0	1051	0	1051	0	1051	0
1052	0	1052	0	1052	1	1052	0
1053	0	1053	0	1053	1	1053	0
1054	2	1054	0	1054	1	1054	0
1055	0	1055	0	1055	0	1055	1
1056	0	1056	0	1056	0	1056	1
1057	0	1057	0	1057	0	1057	0
1058	1	1058	0	1058	0	1058	0
1059	0	1059	0	1059	0	1059	1
1060	0	1060	0	1060	1	1060	0
1061	0	1061	1	1061	0	1061	2
1062	1	1062	0	1062	1	1062	0
1063	0	1063	1	1063	0	1063	1
1064	1	1064	0	1064	0	1064	1
1065	0	1065	0	1065	0	1065	1
1066	0	1066	0	1066	0	1066	0
1067	2	1067	0	1067	0	1067	1
1068	0	1068	0	1068	0	1068	1
1069	0	1069	1	1069	0	1069	1
1070	0	1070	0	1070	0	1070	1
1071	0	1071	0	1071	1	1071	2
1072	0	1072	0	1072	0	1072	0
1073	1	1073	2	1073	0	1073	0
1074	1	1074	0	1074	0	1074	0
1075	0	1075	1	1075	0	1075	0
1076	0	1076	0	1076	0	1076	0
1077	0	1077	0	1077	0	1077	1
1078	1	1078	0	1078	0	1078	2
1079	0	1079	0	1079	1	1079	0
1080	0	1080	0	1080	0	1080	1
1081	0	1081	0	1081	0	1081	0
1082	1	1082	0	1082	0	1082	1
1083	0	1083	0	1083	0	1083	1
1084	0	1084	0	1084	0	1084	0
1085	0	1085	0	1085	1	1085	1
1086	0	1086	2	1086	0	1086	0
1087	0	1087	1	1087	0	1087	0
1088	0	1088	0	1088	0	1088	0
1089	0	1089	0	1089	0	1089	0
1090	0	1090	0	1090	1	1090	0
1091	0	1091	0	1091	0	1091	0
1092	0	1092	0	1092	0	1092	0
1093	0	1093	0	1093	0	1093	0
1094	0	1094	0	1094	0	1094	0
1095	0	1095	0	1095	0	1095	0
1096	0	1096	0	1096	0	1096	0
1097	0	1097	0	1097	0	1097	1
1098	0	1098	0	1098	0	1098	0
1099	0	1099	0	1099	0	1099	0
1100	0	1100	0	1100	0	1100	1
1101	0	1101	0	1101	0	1101	0
1102	0	1102	0	1102	0	1102	2
1103	0	1103	1	1103	0	1103	0
1104	1	1104	1	1104	0	1104	0
1105	0	1105	0	1105	0	1105	1
1106	0	1106	1	1106	0	1106	0
1107	0	1107	0	1107	1	1107	0
1108	1	1108	0	1108	1	1108	0
1109	0	1109	1	1109	0	1109	0
1110	0	1110	0	1110	0	1110	0
1111	0	1111	0	1111	0	1111	0
1112	0	1112	0	1112	0	1112	0
1113	0	1113	0	1113	0	1113	0
1114	0	1114	0	1114	0	1114	0
1115	0	1115	0	1115	0	1115	1
1116	0	1116	0	1116	0	1116	0
1117	0	1117	1	1117	0	1117	0
1118	0	1118	0	1118	0	1118	0
1119	0	1119	1	1119	0	1119	0
1120	0	1120	0	1120	0	1120	0
1121	0	1121	0	1121	1	1121	0
1122	0	1122	0	1122	0	1122	0
1123	0	1123	0	1123	0	1123	0
1124	0	1124	0	1124	0	1124	0
1125	0	1125	0	1125	0	1125	0
1126	1	1126	1	1126	0	1126	0
1127	0	1127	1	1127	1	1127	0
1128	0	1128	0	1128	0	1128	0
1129	0	1129	0	1129	0	1129	0
1130	0	1130	0	1130	0	1130	0
1131	0	1131	0	1131	0	1131	1
1132	0	1132	0	1132	0	1132	0
1133	0	1133	1	1133	1	1133	0
1134	0	1134	0	1134	0	1134	0
1135	0	1135	0	1135	0	1135	0
1136	0	1136	0	1136	0	1136	0
1137	0	1137	0	1137	0	1137	0
1138	0	1138	0	1138	0	1138	0
1139	0	1139	0	1139	0	1139	0
1140	0	1140	0	1140	0	1140	0
1141	0	1141	0	1141	0	1141	0
1142	1	1142	0	1142	0	1142	0
1143	0	1143	0	1143	1	1143	0
1144	0	1144	0	1144	0	1144	0
1145	0	1145	0	1145	0	1145	0
1146	0	1146	1	1146	0	1146	0
1147	0	1147	0	1147	0	1147	0
1148	1	1148	0	1148	0	1148	0
1149	0	1149	0	1149	0	1149	0
1150	0	1150	0	1150	0	1150	0
1151	0	1151	0	1151	1	1151	0
1152	0	1152	0	1152	0	1152	0
1153	0	1153	0	1153	0	1153	0
1154	0	1154	0	1154	0	1154	0
1155	0	1155	0	1155	0	1155	0
1156	0	1156	0	1156	0	1156	0
1157	0	1157	0	1157	0	1157	0
1158	0	1158	0	1158	1	1158	0
1159	0	1159	0	1159	0	1159	0
1160	0	1160	0	1160	0	1160	0
1161	1	1161	0	1161	0	1161	0
1162	0	1162	0	1162	0	1162	0
1163	0	1163	0	1163	0	1163	0
1164	0	1164	0	1164	0	1164	0
1165	0	1165	0	1165	1	1165	0
1166	0	1166	0	1166	0	1166	0
1167	0	1167	0	1167	0	1167	0
1168	0	1168	0	1168	0	1168	0
1169	0	1169	0	1169	0	1169	0
1170	0	1170	0	1170	0	1170	0
1171	0	1171	0	1171	1	1171	0
1172	0	1172	0	1172	0	1172	0
1173	0	1173	0	1173	0	1173	0
1174	0	1174	0	1174	0	1174	0
1175	0	1175	0	1175	0	1175	0
1176	0	1176	0	1176	0	1176	0
1177	0	1177	1	1177	0	1177	0
1178	0	1178	0	1178	0	1178	0
1179	0	1179	0	1179	0	1179	0
1180	0	1180	0	1180	0	1180	1
1181	0	1181	0	1181	0	1181	0
1182	0	1182	0	1182	0	1182	0
1183	0	1183	0	1183	0	1183	0
1184	0	1184	0	1184	0	1184	0
1185	0	1185	0	1185	0	1185	0
1186	0	1186	0	1186	0	1186	0
1187	0	1187	0	1187	0	1187	0
1188	0	1188	0	1188	0	1188	0
1189	0	1189	0	1189	0	1189	0
1190	0	1190	1	1190	0	1190	0
1191	0	1191	0	1191	0	1191	0
1192	0	1192	0	1192	0	1192	1
1193	0	1193	0	1193	0	1193	0
1194	0	1194	1	1194	0	1194	0
1195	0	1195	0	1195	0	1195	0
1196	0	1196	0	1196	0	1196	0
1197	0	1197	0	1197	0	1197	0
1198	0	1198	0	1198	0	1198	0
1199	0	1199	0	1199	1	1199	0
1200	0	1200	0	1200	0	1200	0
1201	0	1201	0	1201	1	1201	0
1202	0	1202	0	1202	0	1202	0
1203	0	1203	0	1203	0	1203	0
1204	0	1204	0	1204	0	1204	0
1205	0	1205	0	1205	0	1205	0
1206	0	1206	0	1206	0	1206	0
1207	0	1207	0	1207	0	1207	0
1208	0	1208	0	1208	0	1208	0
1209	0	1209	0	1209	0	1209	0
1210	0	1210	0	1210	0	1210	0
1211	0	1211	0	1211	0	1211	0
1212	0	1212	0	1212	1	1212	0
1213	0	1213	0	1213	0	1213	0
1214	0	1214	0	1214	0	1214	0
1215	0	1215	0	1215	0	1215	0
1216	0	1216	0	1216	0	1216	0
1217	0	1217	0	1217	0	1217	0
1218	0	1218	0	1218	0	1218	0
1219	0	1219	0	1219	0	1219	0
1220	0	1220	0	1220	0	1220	0
1221	0	1221	0	1221	0	1221	0
1222	0	1222	0	1222	0	1222	0
1223	0	1223	0	1223	0	1223	0
1224	0	1224	0	1224	0	1224	0
1225	0	1225	0	1225	0	1225	0
1226	0	1226	0	1226	0	1226	0
1227	0	1227	0	1227	0	1227	0
1228	0	1228	0	1228	0	1228	0
1229	0	1229	0	1229	0	1229	0
1230	0	1230	0	1230	0	1230	1
1231	0	1231	0	1231	0	1231	0
1232	0	1232	0	1232	0	1232	0
1233	0	1233	0	1233	0	1233	0
1234	0	1234	0	1234	0	1234	0
1235	0	1235	0	1235	0	1235	0
1236	0	1236	0	1236	0	1236	0
1237	0	1237	0	1237	0	1237	0
1238	0	1238	0	1238	0	1238	0
1239	0	1239	0	1239	0	1239	0
1240	0	1240	0	1240	0	1240	0
1241	0	1241	0	1241	0	1241	0
1242	0	1242	0	1242	0	1242	0
1243	0	1243	0	1243	0	1243	0
1244	0	1244	0	1244	0	1244	0
1245	0	1245	0	1245	0	1245	0
1246	0	1246	0	1246	0	1246	0
1247	0	1247	0	1247	0	1247	0
1248	0	1248	0	1248	0	1248	0
1249	0	1249	0	1249	0	1249	0
1250	0	1250	0	1250	0	1250	0
1251	0	1251	0	1251	0	1251	0
1252	0	1252	0	1252	0	1252	0
1253	0	1253	0	1253	0	1253	0
1254	0	1254	0	1254	0	1254	0
1255	0	1255	0	1255	0	1255	0
1256	0	1256	0	1256	0	1256	0
1257	0	1257	0	1257	0	1257	0
1258	0	1258	0	1258	0	1258	0
1259	0	1259	0	1259	0	1259	0
1260	0	1260	0	1260	0	1260	0
1261	1	1261	1	1261	0	1261	0
1262	0	1262	0	1262	0	1262	0
1263	0	1263	0	1263	0	1263	0
1264	0	1264	0	1264	0	1264	0
1265	0	1265	0	1265	0	1265	0
1266	0	1266	0	1266	0	1266	0
1267	0	1267	0	1267	0	1267	0
1268	0	1268	0	1268	0	1268	0
1269	0	1269	0	1269	0	1269	0
1270	0	1270	0	1270	0	1270	0
1271	0	1271	0	1271	0	1271	0
1272	0	1272	0	1272	0	1272	0
1273	0	1273	0	1273	0	1273	0
1274	0	1274	0	1274	0	1274	0
1275	0	1275	0	1275	0	1275	1
1276	0	1276	0	1276	0	1276	0
1277	0	1277	0	1277	0	1277	0
1278	0	1278	0	1278	0	1278	0
1279	0	1279	0	1279	0	1279	0
1280	0	1280	0	1280	0	1280	0
1281	0	1281	0	1281	0	1281	0
1282	0	1282	0	1282	0	1282	0
1283	0	1283	0	1283	0	1283	0
1284	0	1284	0	1284	0	1284	0
1285	0	1285	0	1285	0	1285	0
1286	0	1286	0	1286	0	1286	0
1287	0	1287	0	1287	0	1287	0
1288	0	1288	0	1288	0	1288	0
1289	0	1289	0	1289	0	1289	0
1290	0	1290	0	1290	0	1290	0
1291	0	1291	0	1291	0	1291	0
1292	0	1292	0	1292	0	1292	0
1293	0	1293	0	1293	0	1293	0
1294	0	1294	0	1294	0	1294	0
1295	0	1295	0	1295	0	1295	1
1296	0	1296	0	1296	0	1296	0
1297	0	1297	0	1297	0	1297	0
